TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,utc_time,local_time,x_val,v1_shift,v3_shift,y_val,v4_shift,v2_shift,x_val_lin,x_mcp,x_mcp_lin,x_mcp_nln,y_val_lin,y_mcp,y_mcp_lin,y_mcp_nln,lexi_x_deg,lexi_y_deg,r_det_cm,theta_det_deg,r_J2000_deg,theta_J2000_deg,x_J2000_deg,y_J2000_deg,ra_J2000_deg,dec_J2000_deg
158.999,True,1.06549,1.09985,1.13841,1.129389,2024-01-20 22:59:05.811723,2024-01-20 17:59:05.811723,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.1971090670170889,-0.0006110000000003613,-0.0001500000000000945,-0.37231306216523896,-74.75543076923655,-71.97639103307952,-71.93787335721248,0.14941149752349916,-28.819282785807662,-32.565926869529136,-32.63345428773719,-87.28461967341781,-39.59525786912112,78.99367039141917,-2.7157209296277576,95.84565340825526,-2.7157209296277576,-87.28461967341781,-39.595257869121106,244.7596168265822,-55.325961219121105
159.999,True,1.065628,1.099988,1.138547,1.129527,2024-01-20 22:59:06.803548,2024-01-20 17:59:06.803548,-0.3480239520958592,0.005627999999999966,-0.0014530000000001486,0.02474226804146461,-0.0004730000000003898,-1.2000000000123023e-05,-0.341363838335713,-70.06848143712975,-69.54532950127025,-69.5068118254032,-0.0150411578737226,-42.358694845342946,-45.483682950980906,-45.55121036918896,-84.33493168148922,-55.268801914615935,83.10300630079587,-2.561466430937433,100.83164764496566,-2.561466430937433,-84.33493168148921,-55.26880191461594,247.70930481851082,-70.99950526461595
160.999,True,1.065697,1.099919,1.138341,1.129321,2024-01-20 22:59:07.811448,2024-01-20 17:59:07.811448,-0.410846953937636,0.005696999999999841,-0.001659000000000077,0.10657894736837377,-0.0006790000000003182,-8.099999999999774e-05,-0.3900955045750092,-75.00322823180132,-73.37320188436698,-73.33468420849994,0.05911093876783738,-35.93042368421423,-39.65903575978637,-39.72656317799442,-88.97941683964659,-48.201563322633234,83.40369134454177,-2.645131849489438,101.19647883137735,-2.645131849489438,-88.97941683964659,-48.20156332263321,243.0648196603534,-63.93226667263321
161.999,True,1.065353,1.09985,1.138272,1.129114,2024-01-20 22:59:08.803273,2024-01-20 17:59:08.803273,-0.47668965517249234,0.005352999999999941,-0.0017280000000001738,0.14478764478766878,-0.0008860000000003865,-0.0001500000000000945,-0.44887642796971816,-80.17517241379927,-77.99044341702137,-77.95192574115433,0.08957497349222632,-32.92913050192861,-37.26608583218562,-37.33361325039367,-94.58166989926725,-45.29811741047765,86.43090538160762,-2.6949416603268492,104.86949852968391,-2.6949416603268492,-94.58166989926727,-45.29811741047764,237.46256660073274,-61.028820760477636
162.999,True,1.06549,1.099919,1.13841,1.129458,2024-01-20 22:59:09.811148,2024-01-20 17:59:09.811148,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.1300160513643076,-0.0005420000000002645,-8.099999999999774e-05,-0.3831848144216156,-74.75543076923655,-72.83036717281792,-72.79184949695087,0.08275478775150788,-34.08943916533363,-37.80181142211905,-37.8693388403271,-88.32077738963373,-45.948131126263554,82.05327645737404,-2.6618833058078235,99.55797543494717,-2.6618833058078235,-88.32077738963372,-45.94813112626354,243.7234591103663,-61.67883447626354
163.999,True,1.065766,1.099781,1.13841,1.129458,2024-01-20 22:59:10.802873,2024-01-20 17:59:10.802873,-0.3807471264368542,0.005765999999999938,-0.0015900000000002024,0.28777923784501985,-0.0005420000000002645,-0.00021900000000019126,-0.331031901724952,-72.6388867816149,-68.73375588049498,-68.69523820462794,0.24255974911647782,-21.697140867273685,-25.249131706900663,-25.316659125108714,-83.35022235494857,-30.71754640513191,73.21180902865005,-2.78850117745896,88.8303282880954,-2.78850117745896,-83.35022235494858,-30.7175464051319,248.69401414505143,-46.4482497551319
164.999,True,1.06549,1.099643,1.138547,1.129321,2024-01-20 22:59:11.810748,2024-01-20 17:59:11.810748,-0.35992073321778645,0.005489999999999995,-0.0014530000000001486,0.3445945945945917,-0.0006790000000003182,-0.00035700000000016274,-0.3012744730165397,-71.00297359425713,-66.3963098554492,-66.35779217958216,0.3013767204690981,-17.234294594594818,-20.62905860715234,-20.696586025360393,-80.51412117789303,-25.11185771077061,69.51046867957199,-2.8392601197721454,84.33936866454735,-2.8392601197721454,-80.51412117789303,-25.1118577107706,251.53827452210695,-40.8391161507706
165.999,True,1.065697,1.099712,1.138685,1.129321,2024-01-20 22:59:12.802573,2024-01-20 17:59:12.802573,-0.300091282519461,0.005696999999999841,-0.0013150000000001771,0.2978283350568268,-0.0006790000000003182,-0.000288000000000066,-0.24981397235194547,-66.30337024190366,-62.354087528245316,-62.31556985237828,0.26172616487911166,-20.907784281286247,-23.743609748745776,-23.811137166953827,-75.60955808755232,-28.89084642923731,66.70982310882054,-2.7766068896600755,80.94125203870226,-2.7766068896600755,-75.60955808755232,-28.89084642923732,256.44283761244765,-44.61810486923732
166.999,True,1.065559,1.09985,1.138616,1.129321,2024-01-20 22:59:13.810448,2024-01-20 17:59:13.810448,-0.3314970059880508,0.00555899999999987,-0.0013840000000000519,0.18094089264176094,-0.0006790000000003182,-0.0001500000000000945,-0.29974495332521783,-68.7702898203614,-66.27616608369587,-66.23764840782883,0.14202329988517196,-30.08929288298967,-33.14626979401974,-33.21379721222779,-80.36834673483231,-40.29940728416972,74.09846416663532,-2.6767986448544114,89.9061365221842,-2.6767986448544114,-80.36834673483233,-40.29940728416971,251.68404896516765,-56.02666572416971
167.999,True,1.065766,1.09985,1.138547,1.129321,2024-01-20 22:59:14.802323,2024-01-20 17:59:14.802323,-0.3368884766984047,0.005765999999999938,-0.0014530000000001486,0.18094089264176094,-0.0006790000000003182,-0.0001500000000000945,-0.30506514879278085,-69.19378984465969,-66.69406743767294,-66.6555497618059,0.14140948094479816,-30.08929288298967,-33.1944852717861,-33.26201268999415,-80.87540037765783,-40.35790873052624,74.49378364828783,-2.67873463393349,90.38579082658924,-2.67873463393349,-80.87540037765784,-40.357908730526255,251.17699532234212,-56.085167170526255
168.999,True,1.06549,1.099781,1.13841,1.129458,2024-01-20 22:59:15.810098,2024-01-20 17:59:15.810098,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.28777923784501985,-0.0005420000000002645,-0.00021900000000019126,-0.35762086768428103,-74.75543076923655,-70.82231915660027,-70.78380148073323,0.23949204023053605,-21.697140867273685,-25.490100239891387,-25.557627658099438,-85.884345796623,-31.009921558493986,75.2564873188611,-2.795093651996579,91.31120461355148,-2.795093651996579,-85.88434579662301,-31.009921558493975,246.16804990337698,-46.73717999849397
169.999,True,1.065628,1.09985,1.138479,1.129252,2024-01-20 22:59:16.801948,2024-01-20 17:59:16.801948,-0.3703433162893005,0.005627999999999966,-0.0015210000000001056,0.16703786191537795,-0.000748000000000415,-0.0001500000000000945,-0.3403305625031881,-71.82166749452456,-69.46416568462543,-69.42564800875839,0.12378802813980538,-31.181375946547057,-34.57865038961828,-34.646177807826334,-84.2364529172935,-42.03736240682929,77.59045197785315,-2.6787133114919124,94.1430817331285,-2.6787133114919124,-84.23645291729352,-42.03736240682929,247.81594278270646,-57.76462084682929
170.999,True,1.065766,1.099781,1.138547,1.129183,2024-01-20 22:59:17.809748,2024-01-20 17:59:17.809748,-0.3368884766984047,0.005765999999999938,-0.0014530000000001486,0.21138996139004787,-0.0008170000000002897,-0.00021900000000019126,-0.30013118169280845,-69.19378984465969,-66.30650432197011,-66.26798664610307,0.171660539399015,-27.69751853281174,-30.818264630207366,-30.885792048415418,-80.40515713060506,-37.47476101874404,73.11209342226535,-2.7054522032857102,88.70934001901529,-2.7054522032857102,-80.40515713060506,-37.47476101874404,251.64723856939491,-53.20201945874404
171.999,True,1.065697,1.099712,1.138341,1.129458,2024-01-20 22:59:18.801673,2024-01-20 17:59:18.801673,-0.410846953937636,0.005696999999999841,-0.001659000000000077,0.34698795180717024,-0.0005420000000002645,-0.000288000000000066,-0.3511396294957466,-75.00322823180132,-70.3132178968909,-70.27470022102386,0.2979565634507684,-17.046296385546775,-20.897711940942138,-20.96523935915019,-85.26663626817562,-25.437823755768896,73.3353581333127,-2.8516662154071186,88.98023453508607,-2.8516662154071186,-85.26663626817562,-25.437823755768907,246.78575943182437,-41.1650821957689
172.999,True,1.065835,1.099712,1.138341,1.129389,2024-01-20 22:59:19.809448,2024-01-20 17:59:19.809448,-0.3972701149425512,0.005835000000000035,-0.001659000000000077,0.3203559510566508,-0.0006110000000003613,-0.000288000000000066,-0.342057725713791,-73.9367675287374,-69.59983435481828,-69.56131667895124,0.27304347372071996,-19.138240044500073,-22.85463513923744,-22.922162557445493,-84.40106423712751,-27.812223903033864,73.24071486829779,-2.8232738993188415,88.86540070686799,-2.8232738993188415,-84.40106423712751,-27.81222390303386,247.65133146287246,-43.53948234303386
173.999,True,1.06549,1.099643,1.138341,1.129321,2024-01-20 22:59:20.801248,2024-01-20 17:59:20.801248,-0.4330462020360513,0.005489999999999995,-0.001659000000000077,0.3445945945945917,-0.0006790000000003182,-0.00035700000000016274,-0.3734332231370271,-76.74697916993183,-72.06437967741348,-72.02586200154644,0.2930513858441386,-17.234294594594818,-21.283013641942908,-21.35054106015096,-87.39137922854302,-25.905323152983165,75.12370065849395,-2.853415385554347,91.15009013230599,-2.853415385554347,-87.39137922854303,-25.905323152983147,244.66101647145695,-41.63258159298314
174.999,True,1.06549,1.099643,1.138341,1.129183,2024-01-20 22:59:21.809073,2024-01-20 17:59:21.809073,-0.4330462020360513,0.005489999999999995,-0.001659000000000077,0.30408858603068584,-0.0008170000000002897,-0.00035700000000016274,-0.3799968167647224,-76.74697916993183,-72.57994995686894,-72.5414322810019,0.2528087878539238,-20.41604156728962,-24.44406971407428,-24.511597132282333,-88.01693783428232,-29.7407378538359,76.57073717390016,-2.8157396362054516,92.90582777099885,-2.8157396362054516,-88.0169378342823,-29.740737853835892,244.03545786571766,-45.467996293835895
175.999,True,1.06549,1.099988,1.138479,1.129527,2024-01-20 22:59:22.800923,2024-01-20 17:59:22.800923,-0.3832199546485634,0.005489999999999995,-0.0015210000000001056,0.02474226804146461,-0.0004730000000003898,-1.2000000000123023e-05,-0.3760945497346705,-72.83312743764465,-72.27342688165837,-72.23490920579133,-0.019048222764347977,-42.358694845342946,-45.798437898139525,-45.86596531634758,-87.64502316969347,-55.650704583835065,85.56616669203613,-2.5758662145712234,103.82028225300385,-2.5758662145712234,-87.64502316969349,-55.65070458383505,244.40737253030647,-71.37796302383505
176.999,True,1.065628,1.099712,1.13841,1.129458,2024-01-20 22:59:23.808823,2024-01-20 17:59:23.808823,-0.39375928677570465,0.005627999999999966,-0.0015900000000002024,0.34698795180717024,-0.0005420000000002645,-0.000288000000000066,-0.334277861293696,-73.6609919762316,-68.98872600461982,-68.95020832875278,0.29990199435715426,-17.046296385546775,-20.744898343245527,-20.81242576145358,-83.65958610555337,-25.25240992389701,72.02283175948044,-2.8484420637381667,87.38770253483627,-2.8484420637381667,-83.65958610555334,-25.252409923897023,248.39280959444665,-40.97966836389702
177.999,True,1.06549,1.099712,1.138479,1.129458,2024-01-20 22:59:24.800598,2024-01-20 17:59:24.800598,-0.3832199546485634,0.005489999999999995,-0.0015210000000001056,0.34698795180717024,-0.0005420000000002645,-0.000288000000000066,-0.32387785913727557,-72.83312743764465,-68.17180583523299,-68.13328815936595,0.3011018973198293,-17.046296385546775,-20.650645965527406,-20.718173383735458,-82.66838963336401,-25.13805037226569,71.21367610063197,-2.8463942269459555,86.40592700210013,-2.8463942269459555,-82.66838963336403,-25.13805037226569,249.38400606663595,-40.86530881226569
178.999,True,1.065559,1.099781,1.13841,1.129321,2024-01-20 22:59:25.808498,2024-01-20 17:59:25.808498,-0.4006046863190566,0.00555899999999987,-0.0015900000000002024,0.24387527839651116,-0.0006790000000003182,-0.00021900000000019126,-0.357741142254548,-74.1986981103619,-70.83176672409475,-70.79324904822771,0.19668051392367406,-25.145796881954045,-28.8529456312954,-28.92047304950345,-85.89580884518296,-35.09017396673085,76.47272632913939,-2.7537629142365705,92.78690794602247,-2.7537629142365705,-85.89580884518296,-35.09017396673086,246.15658685481702,-50.81743240673086
179.999,True,1.065421,1.099643,1.138479,1.129389,2024-01-20 22:59:26.800298,2024-01-20 17:59:26.800298,-0.3900000000000478,0.005420999999999898,-0.0015210000000001056,0.3688016528925305,-0.0006110000000003613,-0.00035700000000016274,-0.3270335801653415,-73.36570000000376,-68.41968772198757,-68.38117004612053,0.3220018357437649,-15.332830165291726,-19.00895580232726,-19.076483220535312,-82.96915298929291,-23.146132974249515,70.99222935603457,-2.869536770738421,86.13723828532194,-2.869536770738421,-82.96915298929291,-23.146132974249515,249.08324271070705,-38.87339141424951
180.999,True,1.065628,1.099781,1.138341,1.129252,2024-01-20 22:59:27.808198,2024-01-20 17:59:27.808198,-0.41798941798944905,0.005627999999999966,-0.001659000000000077,0.22647362978288932,-0.000748000000000415,-0.00021900000000019126,-0.3777158109136092,-75.56426878307121,-72.400776947264,-72.36225927139697,0.1774127765303124,-26.51269638055404,-30.366426403543954,-30.433953821752006,-87.79954124929499,-36.9265306370591,78.50173317886306,-2.743473674221745,95.24876959035386,-2.743473674221745,-87.79954124929499,-36.9265306370591,244.252854450705,-52.6537890770591
181.999,True,1.065421,1.099712,1.13841,1.129114,2024-01-20 22:59:28.800048,2024-01-20 17:59:28.800048,-0.4150352388411195,0.005420999999999898,-0.0015900000000002024,0.24531516183982538,-0.0008860000000003865,-0.000288000000000066,-0.37174760415911456,-75.33221801096994,-71.93197430669845,-71.89345663083141,0.19646811540031953,-25.03269403748171,-28.8696295353049,-28.93715695351295,-87.23072737874212,-35.110417103595715,77.49856875376138,-2.758932476994414,94.03159675456381,-2.758932476994414,-87.23072737874212,-35.11041710359571,244.82166832125785,-50.83767554359571
182.999,True,1.065628,1.09985,1.138479,1.129527,2024-01-20 22:59:29.807823,2024-01-20 17:59:29.807823,-0.3703433162893005,0.005627999999999966,-0.0015210000000001056,0.24077046548953115,-0.0004730000000003898,-0.0001500000000000945,-0.32838293142003233,-71.82166749452456,-68.52567926304354,-68.4871615871765,0.19704114859291585,-25.38967993579732,-28.824617778026454,-28.892145196234505,-83.0977560591075,-35.05580283809787,74.33200761655992,-2.7423827434767323,90.18950257475937,-2.7423827434767323,-83.09775605910751,-35.055802838097854,248.95463964089248,-50.783061278097854
183.999,True,1.065421,1.099781,1.138479,1.129321,2024-01-20 22:59:30.799573,2024-01-20 17:59:30.799573,-0.3900000000000478,0.005420999999999898,-0.0015210000000001056,0.24387527839651116,-0.0006790000000003182,-0.00021900000000019126,-0.3472766498886765,-73.36570000000376,-70.00978084875554,-69.9712631728885,0.1978878574610932,-25.145796881954045,-28.758108796431127,-28.82563621463918,-84.89846598310471,-34.9751052737622,75.67625105135917,-2.7508152835917756,91.8205179423158,-2.7508152835917756,-84.89846598310471,-34.97510527376221,247.15392971689528,-50.70236371376221
184.999,True,1.065353,1.099574,1.13841,1.129114,2024-01-20 22:59:31.807598,2024-01-20 17:59:31.807598,-0.4225352112676887,0.005352999999999941,-0.0015900000000002024,0.32469512195114314,-0.0008860000000003865,-0.00042600000000003746,-0.36628569821376666,-75.92134084507695,-71.50294159469138,-71.46442391882434,0.2744779957702685,-18.7973981707377,-22.741953432245406,-22.809480850453458,-86.71016768817353,-27.67550343188353,75.01624025980398,-2.832640498742428,91.01970484856217,-2.832640498742428,-86.71016768817354,-27.67550343188355,245.34222801182642,-43.40276187188355
185.999,True,1.06549,1.099643,1.13841,1.129389,2024-01-20 22:59:32.799123,2024-01-20 17:59:32.799123,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.3688016528925305,-0.0006110000000003613,-0.00035700000000016274,-0.3444919955499824,-74.75543076923655,-69.79104625045112,-69.75252857458408,0.3199875665129927,-15.332830165291726,-19.167176650404418,-19.23470406861247,-84.63306800382868,-23.338107603249796,72.3559885783842,-2.872523387712627,87.7919328084395,-2.872523387712627,-84.63306800382868,-23.338107603249792,247.4193276961713,-39.065366043249796
186.999,True,1.065421,1.09985,1.138134,1.129389,2024-01-20 22:59:33.807123,2024-01-20 17:59:33.807123,-0.5248945147680099,0.005420999999999898,-0.0018660000000001453,0.1971090670170889,-0.0006110000000003613,-0.0001500000000000945,-0.48796585606332765,-83.96166413502716,-81.0609179937744,-81.02240031790735,0.13606802624793884,-28.819282785807662,-33.614056538224396,-33.68158395643245,-98.30717905239426,-40.86698853380471,87.74439270454518,-2.747619464058138,106.46319648151481,-2.747619464058138,-98.30717905239425,-40.86698853380471,233.74521664760573,-56.59424697380471
187.999,True,1.06549,1.099506,1.13841,1.129252,2024-01-20 22:59:34.815023,2024-01-20 17:59:34.815023,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.3977455716584795,-0.000748000000000415,-0.0004939999999999944,-0.33980192295314804,-74.75543076923655,-69.42264104796978,-69.38412337210274,0.3487432629752068,-13.05928534622643,-16.9084166932975,-16.97594411150555,-84.18606969148466,-20.597478855293403,71.43066046588211,-2.9016403807618674,86.6692013652703,-2.9016403807618674,-84.18606969148466,-20.597478855293385,247.86632600851533,-36.32473729529339
188.999,True,1.065559,1.099506,1.138272,1.129252,2024-01-20 22:59:35.806798,2024-01-20 17:59:35.806798,-0.4510571652310914,0.00555899999999987,-0.0017280000000001738,0.3977455716584795,-0.000748000000000415,-0.0004939999999999944,-0.38259349707519635,-78.16174032890223,-72.78391919525667,-72.74540151938963,0.34380617394442464,-13.05928534622643,-17.29622503666544,-17.36375245487349,-88.26442051019275,-21.068019645246505,74.78899211469118,-2.9072847099075463,90.74397709915864,-2.9072847099075463,-88.26442051019275,-21.0680196452465,243.78797518980724,-36.7952780852465
189.999,True,1.065559,1.099712,1.13841,1.129114,2024-01-20 22:59:36.814723,2024-01-20 17:59:36.814723,-0.4006046863190566,0.00555899999999987,-0.0015900000000002024,0.24531516183982538,-0.0008860000000003865,-0.000288000000000066,-0.3575078235413933,-74.1986981103619,-70.81343953917644,-70.7749218633094,0.1981110338049564,-25.03269403748171,-28.74057829462067,-28.80810571282872,-85.87357186081542,-34.95383493156552,76.41332684498866,-2.755033518321576,92.71483657191958,-2.755033518321576,-85.8735718608154,-34.953834931565495,246.1788238391846,-50.681093371565495
190.999,True,1.065284,1.099643,1.13841,1.129321,2024-01-20 22:59:37.806473,2024-01-20 17:59:37.806473,-0.430427720628142,0.005283999999999844,-0.0015900000000002024,0.3445945945945917,-0.0006790000000003182,-0.00035700000000016274,-0.37084935805333036,-76.54129745534055,-71.8614170750891,-71.82289939922205,0.2933494999524291,-17.234294594594818,-21.25959677873669,-21.32712419694474,-87.14511793772276,-25.876910692292952,74.92246061510978,-2.852945142319188,90.90591887966654,-2.852945142319188,-87.14511793772276,-25.87691069229296,244.9072777622772,-41.60416913229296
191.999,True,1.065421,1.099781,1.138341,1.129183,2024-01-20 22:59:38.814298,2024-01-20 17:59:38.814298,-0.4409888357257193,0.005420999999999898,-0.001659000000000077,0.21138996139004787,-0.0008170000000002897,-0.00021900000000019126,-0.4028553339737819,-77.37087304625524,-74.37548648364057,-74.33696880777353,0.15980871352375522,-27.69751853281174,-31.74922555270902,-31.816752970917072,-90.19552215343188,-38.60432693804605,80.85969763201106,-2.7371776962976333,98.10976646017343,-2.7371776962976333,-90.1955221534319,-38.60432693804605,241.85687354656807,-54.33158537804605
192.999,True,1.065628,1.099643,1.138272,1.129389,2024-01-20 22:59:39.806148,2024-01-20 17:59:39.806148,-0.4430769230769912,0.005627999999999966,-0.0017280000000001738,0.3688016528925305,-0.0006110000000003613,-0.00035700000000016274,-0.37940882631920775,-77.53489230769766,-72.53376330737376,-72.49524563150672,0.31595902805145487,-15.332830165291726,-19.483618346558217,-19.551145764766268,-87.96089803289482,-23.72205686124974,75.08533771574602,-2.878171025869485,91.10354309510518,-2.878171025869485,-87.96089803289482,-23.72205686124975,244.09149766710516,-39.449315301249754
193.999,True,1.065353,1.099712,1.138341,1.129114,2024-01-20 22:59:40.814023,2024-01-20 17:59:40.814023,-0.4491066594477905,0.005352999999999941,-0.001659000000000077,0.24531516183982538,-0.0008860000000003865,-0.000288000000000066,-0.4053686005853654,-78.00852809962394,-74.57290357598045,-74.5343859001134,0.19258908416425002,-25.03269403748171,-29.174327438898157,-29.24185485710621,-90.4350548921376,-35.4801172266222,80.06535303732252,-2.7677183492838116,97.14596168528466,-2.7677183492838116,-90.4350548921376,-35.480117226622205,241.61734080786238,-51.207375666622205
194.999,True,1.065215,1.099712,1.138341,1.129183,2024-01-20 22:59:41.805898,2024-01-20 17:59:41.805898,-0.4665354330709019,0.00521499999999997,-0.001659000000000077,0.26063348416287174,-0.0008170000000002897,-0.000288000000000066,-0.42008478487195283,-79.37755826771935,-75.7288598516919,-75.69034217582485,0.2058235255602384,-23.82943981900642,-28.134762067243265,-28.202289485451317,-91.83761517333416,-34.218777909014264,80.77373973584886,-2.78492696256645,98.00547087949663,-2.78492696256645,-91.83761517333417,-34.21877790901428,240.2147805266658,-49.94603634901428
195.999,True,1.065284,1.099712,1.138272,1.129321,2024-01-20 22:59:42.813648,2024-01-20 17:59:42.813648,-0.4859392575928948,0.005283999999999844,-0.0017280000000001738,0.2978283350568268,-0.0006790000000003182,-0.000288000000000066,-0.4332050371949085,-80.90172868392187,-76.75945567166006,-76.72093799579302,0.2405673729170012,-20.907784281286247,-25.40563285736955,-25.4731602755776,-93.08807143489554,-30.907434467700824,80.83924926284003,-2.821021342569176,98.0849557722459,-2.821021342569176,-93.08807143489554,-30.907434467700803,238.96432426510444,-46.6346929077008
196.999,True,1.065421,1.099437,1.138272,1.129321,2024-01-20 22:59:43.805573,2024-01-20 17:59:43.805573,-0.4679122664501226,0.005420999999999898,-0.0017280000000001738,0.4533011272140947,-0.0006790000000003182,-0.0005630000000000912,-0.3902235516338801,-79.48570852965712,-73.38325998084129,-73.34474230497425,0.39708149844847496,-8.695396457332857,-13.111448296872288,-13.17897571508034,-88.99162066336875,-15.990490534297479,74.51937080170333,-2.96380450704239,90.41683657273337,-2.96380450704239,-88.99162066336874,-15.990490534297484,243.06077503663124,-31.717748974297486
197.999,True,1.06549,1.099781,1.138479,1.129458,2024-01-20 22:59:44.813423,2024-01-20 17:59:44.813423,-0.3832199546485634,0.005489999999999995,-0.0015210000000001056,0.28777923784501985,-0.0005420000000002645,-0.00021900000000019126,-0.3334720391477024,-72.83312743764465,-68.92542867505202,-68.88691099918498,0.24227821762457472,-21.697140867273685,-25.271246005589653,-25.338773423797704,-83.58278534567778,-30.74437842087455,73.39931842757254,-2.7891214893360896,89.05783969212135,-2.7891214893360896,-83.58278534567778,-30.744378420874543,248.46961035432219,-46.47163686087454
198.999,True,1.065559,1.099643,1.138547,1.129183,2024-01-20 22:59:45.805098,2024-01-20 17:59:45.805098,-0.3538723818802356,0.00555899999999987,-0.0014530000000001486,0.30408858603068584,-0.0008170000000002897,-0.00035700000000016274,-0.3018696745113666,-70.52787559669251,-66.44306293286785,-66.4045452570008,0.26182272727866346,-20.41604156728962,-23.73602477226098,-23.80355219046903,-80.57084824516097,-28.881643324435757,70.54199265454196,-2.797398668741856,85.59095108751092,-2.797398668741856,-80.570848245161,-28.881643324435743,251.48154745483896,-44.60890176443574
199.999,True,1.065421,1.099712,1.13841,1.129183,2024-01-20 22:59:46.812998,2024-01-20 17:59:46.812998,-0.4150352388411195,0.005420999999999898,-0.0015900000000002024,0.26063348416287174,-0.0008170000000002897,-0.000288000000000066,-0.36926542320988814,-75.33221801096994,-71.73699899313672,-71.69848131726968,0.2116868226732991,-23.82943981900642,-27.67420007901235,-27.741727497220403,-86.99415733162056,-33.659962696627424,76.87831727953535,-2.772410909529993,93.27902496583623,-2.772410909529993,-86.99415733162056,-33.65996269662741,245.05823836837942,-49.38722113662741
200.999,True,1.065421,1.099574,1.138203,1.129252,2024-01-20 22:59:47.804848,2024-01-20 17:59:47.804848,-0.49586092715235186,0.005420999999999898,-0.0017970000000000486,0.3628620102213571,-0.000748000000000415,-0.00042600000000003746,-0.43245748555912905,-81.68107582781722,-76.70073549066959,-76.66221781480255,0.30404855201259234,-15.799389097112394,-20.419186239410866,-20.486713657618917,-93.01682428196042,-24.857212571244286,79.35238545105936,-2.8804611246864287,96.28089434728537,-2.8804611246864287,-93.01682428196042,-24.857212571244304,239.03557141803955,-40.584471011244304
201.999,True,1.065421,1.099643,1.138479,1.129183,2024-01-20 22:59:48.812648,2024-01-20 17:59:48.812648,-0.3900000000000478,0.005420999999999898,-0.0015210000000001056,0.30408858603068584,-0.0008170000000002897,-0.00035700000000016274,-0.33751968551963485,-73.36570000000376,-69.24337129756732,-69.20485362170028,0.25770959795572285,-20.41604156728962,-24.059111080577964,-24.126638498786015,-83.96855572766302,-29.273654711860367,73.28987958819461,-2.806142061231271,88.92505390034279,-2.806142061231271,-83.968555727663,-29.27365471186035,248.083839972337,-45.000913151860345
202.999,True,1.06549,1.099574,1.138272,1.129045,2024-01-20 22:59:49.804323,2024-01-20 17:59:49.804323,-0.4593301435407379,0.005489999999999995,-0.0017280000000001738,0.30847212165093796,-0.0009550000000002612,-0.00042600000000003746,-0.4052229764508114,-78.81158277512498,-74.56146480021124,-74.5229471243442,0.2541713906017289,-20.07171484431882,-24.33703726823419,-24.404564686442242,-90.4211758442043,-29.61087181954992,78.4171692018562,-2.8251218625365824,95.14616529825219,-2.8251218625365824,-90.4211758442043,-29.61087181954991,241.63121985579568,-45.338130259549914
203.999,True,1.065421,1.099712,1.138341,1.129252,2024-01-20 22:59:50.812148,2024-01-20 17:59:50.812148,-0.4409888357257193,0.005420999999999898,-0.001659000000000077,0.2779922779922126,-0.000748000000000415,-0.000288000000000066,-0.39206309459156713,-77.37087304625524,-73.52775608016759,-73.48923840430055,0.22597791526105607,-22.465906563711695,-26.55163475624404,-26.619162174452093,-89.16694259721801,-32.29791677166854,78.16167830921943,-2.794074487887668,94.83616968185291,-2.794074487887668,-89.166942597218,-32.29791677166853,242.88545310278198,-48.02517521166853
204.999,True,1.06549,1.099643,1.138341,1.129114,2024-01-20 22:59:51.804273,2024-01-20 17:59:51.804273,-0.4330462020360513,0.005489999999999995,-0.001659000000000077,0.28720836685438855,-0.0008860000000003865,-0.00035700000000016274,-0.3827320874800496,-76.74697916993183,-72.7948054715579,-72.75628779569085,0.23603834074293004,-21.741982783587773,-25.761388334642838,-25.82891575285089,-88.27762919210491,-31.339084446792413,77.20498884642923,-2.8004651617095746,93.6753864670008,-2.8004651617095746,-88.27762919210491,-31.339084446792405,243.77476650789507,-47.066342886792405
205.999,True,1.065353,1.099712,1.138547,1.128976,2024-01-20 22:59:52.812123,2024-01-20 17:59:52.812123,-0.3725641025641605,0.005352999999999941,-0.0014530000000001486,0.21951219512193057,-0.001024000000000358,-0.000288000000000066,-0.3340190490307047,-71.99611025641481,-68.96839630136185,-68.92987862549481,0.17566828424012298,-27.05951707317235,-30.503456272938333,-30.570983691146385,-83.6349193989337,-37.092793545257614,75.40499460360557,-2.7241501982998555,91.49139345237477,-2.7241501982998555,-83.6349193989337,-37.09279354525762,248.41747630106627,-52.82005198525762
206.999,True,1.065559,1.09985,1.138272,1.129045,2024-01-20 22:59:53.803948,2024-01-20 17:59:53.803948,-0.4510571652310914,0.00555899999999987,-0.0017280000000001738,0.13574660633488345,-0.0009550000000002612,-0.0001500000000000945,-0.4250478094162318,-78.16174032890223,-76.118705429645,-76.08018775377796,0.08351098789232793,-33.6393040723949,-37.742411901057636,-37.80993931926569,-92.31062780791727,-45.8760597073757,84.95755693272177,-2.680368097973997,103.08183574503575,-2.680368097973997,-92.31062780791729,-45.87605970737569,239.7417678920827,-61.60331814737569
