TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,utc_time,local_time,x_val,v1_shift,v3_shift,y_val,v4_shift,v2_shift,x_val_lin,x_mcp,x_mcp_lin,x_mcp_nln,y_val_lin,y_mcp,y_mcp_lin,y_mcp_nln
144.999,True,1.065628,1.100056,1.138479,1.129596,2024-01-20 22:58:51.814148,2024-01-20 17:58:51.814148,-0.3703433162893005,0.005627999999999966,-0.0015210000000001056,-0.16091954022919566,-0.000404000000000293,5.599999999983396e-05,-0.39347277994669483,-71.82166749452456,-73.63848686481288,-73.59996918894583,-0.20203666701862205,-56.942429885003314,-60.17218019431276,-60.23970761252081
145.999,True,1.065421,1.099712,1.138616,1.129527,2024-01-20 22:58:52.805973,2024-01-20 17:58:52.805973,-0.3428288332920745,0.005420999999999898,-0.0013840000000000519,0.378449408672659,-0.0004730000000003898,-0.000288000000000066,-0.2789226939346356,-69.66040485509245,-64.64057760856564,-64.6020599326986,0.33695728949775805,-14.574998948762628,-17.8342049099511,-17.901732328159152
146.999,True,1.06549,1.09985,1.13841,1.129389,2024-01-20 22:58:53.813673,2024-01-20 17:58:53.813673,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.1971090670170889,-0.0006110000000003613,-0.0001500000000000945,-0.37231306216523896,-74.75543076923655,-71.97639103307952,-71.93787335721248,0.14941149752349916,-28.819282785807662,-32.565926869529136,-32.63345428773719
147.999,True,1.065421,1.09985,1.138616,1.129389,2024-01-20 22:58:54.805573,2024-01-20 17:58:54.805573,-0.3428288332920745,0.005420999999999898,-0.0013840000000000519,0.1971090670170889,-0.0006110000000003613,-0.0001500000000000945,-0.30830708289650416,-69.66040485509245,-66.94872136152041,-66.91020368565337,0.1567962040839741,-28.819282785807662,-31.98585816920383,-32.05338558741188
148.999,True,1.06549,1.099919,1.138685,1.129183,2024-01-20 22:58:55.813448,2024-01-20 17:58:55.813448,-0.3149700598802957,0.005489999999999995,-0.0013150000000001771,0.09020044543426706,-0.0008170000000002897,-8.099999999999774e-05,-0.2981400755105096,-67.47209820359723,-66.15010293135053,-66.11158525548349,0.05375453062023635,-37.21695501113832,-40.07978161978043,-40.14730903798848
149.999,True,1.065697,1.099781,1.138341,1.129527,2024-01-20 22:58:56.805098,2024-01-20 17:58:56.805098,-0.410846953937636,0.005696999999999841,-0.001659000000000077,0.316473988439317,-0.0004730000000003898,-0.00021900000000019126,-0.35608411211987356,-75.00322823180132,-70.70160700701607,-70.66308933114902,0.26764103238669623,-19.443168208091645,-23.278996906025007,-23.34652432423306
150.999,True,1.065697,1.099781,1.138479,1.129389,2024-01-20 22:58:57.813023,2024-01-20 17:58:57.813023,-0.3642241379310828,0.005696999999999841,-0.0015210000000001056,0.26385542168680176,-0.0006110000000003613,-0.00021900000000019126,-0.31860396229750454,-71.34100603448655,-67.75754123846899,-67.71902356260195,0.22067265177611872,-23.576356626501717,-26.96836320298587,-27.03589062119392
151.999,True,1.065628,1.099781,1.138479,1.129321,2024-01-20 22:58:58.805023,2024-01-20 17:58:58.805023,-0.3703433162893005,0.005627999999999966,-0.0015210000000001056,0.24387527839651116,-0.0006790000000003182,-0.00021900000000019126,-0.3278798275365853,-71.82166749452456,-68.48616045299877,-68.44764277713173,0.20012577090156178,-25.145796881954045,-28.582320695682316,-28.649848113890368
152.999,True,1.065559,1.099988,1.138616,1.129389,2024-01-20 22:58:59.812673,2024-01-20 17:58:59.812673,-0.3314970059880508,0.00555899999999987,-0.0013840000000000519,0.019261637239347824,-0.0006110000000003613,-1.2000000000123023e-05,-0.32594345987062484,-68.7702898203614,-68.33405877283758,-68.29554109697054,-0.018604555319359242,-42.78919839484922,-45.76358782033566,-45.83111523854371
153.999,True,1.065766,1.099781,1.13841,1.129458,2024-01-20 22:59:00.804573,2024-01-20 17:59:00.804573,-0.3807471264368542,0.005765999999999938,-0.0015900000000002024,0.28777923784501985,-0.0005420000000002645,-0.00021900000000019126,-0.331031901724952,-72.6388867816149,-68.73375588049498,-68.69523820462794,0.24255974911647782,-21.697140867273685,-25.249131706900663,-25.316659125108714
154.999,True,1.065628,1.099781,1.138547,1.129389,2024-01-20 22:59:01.812423,2024-01-20 17:59:01.812423,-0.3480239520958592,0.005627999999999966,-0.0014530000000001486,0.26385542168680176,-0.0006110000000003613,-0.00021900000000019126,-0.30261794291902255,-70.06848143712975,-66.50183941628923,-66.46332174042219,0.22251704293345892,-23.576356626501717,-26.823486277576798,-26.89101369578485
155.999,True,1.065766,1.099919,1.138479,1.129389,2024-01-20 22:59:02.804248,2024-01-20 17:59:02.804248,-0.3583038869258341,0.005765999999999938,-0.0015210000000001056,0.11705202312132329,-0.0006110000000003613,-8.099999999999774e-05,-0.3365499997140953,-70.87597031802427,-69.16720247754219,-69.12868480167515,0.0754979362884591,-35.10776358382005,-38.37183710454153,-38.43936452274958
156.999,True,1.065697,1.099919,1.138479,1.129389,2024-01-20 22:59:03.812048,2024-01-20 17:59:03.812048,-0.3642241379310828,0.005696999999999841,-0.0015210000000001056,0.11705202312132329,-0.0006110000000003613,-8.099999999999774e-05,-0.34239198500105467,-71.34100603448655,-69.62609042183284,-69.5875727459658,0.07482391571151153,-35.10776358382005,-38.42478142086076,-38.49230883906881
157.999,True,1.065628,1.099919,1.13841,1.129389,2024-01-20 22:59:04.803998,2024-01-20 17:59:04.803998,-0.39375928677570465,0.005627999999999966,-0.0015900000000002024,0.11705202312132329,-0.0006110000000003613,-8.099999999999774e-05,-0.37153667917795064,-73.6609919762316,-71.91540614942802,-71.87688847356098,0.07146133901555134,-35.10776358382005,-38.688911820328435,-38.75643923853649
158.999,True,1.06549,1.09985,1.13841,1.129389,2024-01-20 22:59:05.811723,2024-01-20 17:59:05.811723,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.1971090670170889,-0.0006110000000003613,-0.0001500000000000945,-0.37231306216523896,-74.75543076923655,-71.97639103307952,-71.93787335721248,0.14941149752349916,-28.819282785807662,-32.565926869529136,-32.63345428773719
159.999,True,1.065628,1.099988,1.138547,1.129527,2024-01-20 22:59:06.803548,2024-01-20 17:59:06.803548,-0.3480239520958592,0.005627999999999966,-0.0014530000000001486,0.02474226804146461,-0.0004730000000003898,-1.2000000000123023e-05,-0.341363838335713,-70.06848143712975,-69.54532950127025,-69.5068118254032,-0.0150411578737226,-42.358694845342946,-45.483682950980906,-45.55121036918896
160.999,True,1.065697,1.099919,1.138341,1.129321,2024-01-20 22:59:07.811448,2024-01-20 17:59:07.811448,-0.410846953937636,0.005696999999999841,-0.001659000000000077,0.10657894736837377,-0.0006790000000003182,-8.099999999999774e-05,-0.3900955045750092,-75.00322823180132,-73.37320188436698,-73.33468420849994,0.05911093876783738,-35.93042368421423,-39.65903575978637,-39.72656317799442
161.999,True,1.065353,1.09985,1.138272,1.129114,2024-01-20 22:59:08.803273,2024-01-20 17:59:08.803273,-0.47668965517249234,0.005352999999999941,-0.0017280000000001738,0.14478764478766878,-0.0008860000000003865,-0.0001500000000000945,-0.44887642796971816,-80.17517241379927,-77.99044341702137,-77.95192574115433,0.08957497349222632,-32.92913050192861,-37.26608583218562,-37.33361325039367
162.999,True,1.06549,1.099919,1.13841,1.129458,2024-01-20 22:59:09.811148,2024-01-20 17:59:09.811148,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.1300160513643076,-0.0005420000000002645,-8.099999999999774e-05,-0.3831848144216156,-74.75543076923655,-72.83036717281792,-72.79184949695087,0.08275478775150788,-34.08943916533363,-37.80181142211905,-37.8693388403271
163.999,True,1.065766,1.099781,1.13841,1.129458,2024-01-20 22:59:10.802873,2024-01-20 17:59:10.802873,-0.3807471264368542,0.005765999999999938,-0.0015900000000002024,0.28777923784501985,-0.0005420000000002645,-0.00021900000000019126,-0.331031901724952,-72.6388867816149,-68.73375588049498,-68.69523820462794,0.24255974911647782,-21.697140867273685,-25.249131706900663,-25.316659125108714
164.999,True,1.06549,1.099643,1.138547,1.129321,2024-01-20 22:59:11.810748,2024-01-20 17:59:11.810748,-0.35992073321778645,0.005489999999999995,-0.0014530000000001486,0.3445945945945917,-0.0006790000000003182,-0.00035700000000016274,-0.3012744730165397,-71.00297359425713,-66.3963098554492,-66.35779217958216,0.3013767204690981,-17.234294594594818,-20.62905860715234,-20.696586025360393
165.999,True,1.065697,1.099712,1.138685,1.129321,2024-01-20 22:59:12.802573,2024-01-20 17:59:12.802573,-0.300091282519461,0.005696999999999841,-0.0013150000000001771,0.2978283350568268,-0.0006790000000003182,-0.000288000000000066,-0.24981397235194547,-66.30337024190366,-62.354087528245316,-62.31556985237828,0.26172616487911166,-20.907784281286247,-23.743609748745776,-23.811137166953827
166.999,True,1.065559,1.09985,1.138616,1.129321,2024-01-20 22:59:13.810448,2024-01-20 17:59:13.810448,-0.3314970059880508,0.00555899999999987,-0.0013840000000000519,0.18094089264176094,-0.0006790000000003182,-0.0001500000000000945,-0.29974495332521783,-68.7702898203614,-66.27616608369587,-66.23764840782883,0.14202329988517196,-30.08929288298967,-33.14626979401974,-33.21379721222779
167.999,True,1.065766,1.09985,1.138547,1.129321,2024-01-20 22:59:14.802323,2024-01-20 17:59:14.802323,-0.3368884766984047,0.005765999999999938,-0.0014530000000001486,0.18094089264176094,-0.0006790000000003182,-0.0001500000000000945,-0.30506514879278085,-69.19378984465969,-66.69406743767294,-66.6555497618059,0.14140948094479816,-30.08929288298967,-33.1944852717861,-33.26201268999415
168.999,True,1.06549,1.099781,1.13841,1.129458,2024-01-20 22:59:15.810098,2024-01-20 17:59:15.810098,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.28777923784501985,-0.0005420000000002645,-0.00021900000000019126,-0.35762086768428103,-74.75543076923655,-70.82231915660027,-70.78380148073323,0.23949204023053605,-21.697140867273685,-25.490100239891387,-25.557627658099438
169.999,True,1.065628,1.09985,1.138479,1.129252,2024-01-20 22:59:16.801948,2024-01-20 17:59:16.801948,-0.3703433162893005,0.005627999999999966,-0.0015210000000001056,0.16703786191537795,-0.000748000000000415,-0.0001500000000000945,-0.3403305625031881,-71.82166749452456,-69.46416568462543,-69.42564800875839,0.12378802813980538,-31.181375946547057,-34.57865038961828,-34.646177807826334
170.999,True,1.065766,1.099781,1.138547,1.129183,2024-01-20 22:59:17.809748,2024-01-20 17:59:17.809748,-0.3368884766984047,0.005765999999999938,-0.0014530000000001486,0.21138996139004787,-0.0008170000000002897,-0.00021900000000019126,-0.30013118169280845,-69.19378984465969,-66.30650432197011,-66.26798664610307,0.171660539399015,-27.69751853281174,-30.818264630207366,-30.885792048415418
171.999,True,1.065697,1.099712,1.138341,1.129458,2024-01-20 22:59:18.801673,2024-01-20 17:59:18.801673,-0.410846953937636,0.005696999999999841,-0.001659000000000077,0.34698795180717024,-0.0005420000000002645,-0.000288000000000066,-0.3511396294957466,-75.00322823180132,-70.3132178968909,-70.27470022102386,0.2979565634507684,-17.046296385546775,-20.897711940942138,-20.96523935915019
172.999,True,1.065835,1.099712,1.138341,1.129389,2024-01-20 22:59:19.809448,2024-01-20 17:59:19.809448,-0.3972701149425512,0.005835000000000035,-0.001659000000000077,0.3203559510566508,-0.0006110000000003613,-0.000288000000000066,-0.342057725713791,-73.9367675287374,-69.59983435481828,-69.56131667895124,0.27304347372071996,-19.138240044500073,-22.85463513923744,-22.922162557445493
173.999,True,1.06549,1.099643,1.138341,1.129321,2024-01-20 22:59:20.801248,2024-01-20 17:59:20.801248,-0.4330462020360513,0.005489999999999995,-0.001659000000000077,0.3445945945945917,-0.0006790000000003182,-0.00035700000000016274,-0.3734332231370271,-76.74697916993183,-72.06437967741348,-72.02586200154644,0.2930513858441386,-17.234294594594818,-21.283013641942908,-21.35054106015096
174.999,True,1.06549,1.099643,1.138341,1.129183,2024-01-20 22:59:21.809073,2024-01-20 17:59:21.809073,-0.4330462020360513,0.005489999999999995,-0.001659000000000077,0.30408858603068584,-0.0008170000000002897,-0.00035700000000016274,-0.3799968167647224,-76.74697916993183,-72.57994995686894,-72.5414322810019,0.2528087878539238,-20.41604156728962,-24.44406971407428,-24.511597132282333
175.999,True,1.06549,1.099988,1.138479,1.129527,2024-01-20 22:59:22.800923,2024-01-20 17:59:22.800923,-0.3832199546485634,0.005489999999999995,-0.0015210000000001056,0.02474226804146461,-0.0004730000000003898,-1.2000000000123023e-05,-0.3760945497346705,-72.83312743764465,-72.27342688165837,-72.23490920579133,-0.019048222764347977,-42.358694845342946,-45.798437898139525,-45.86596531634758
176.999,True,1.065628,1.099712,1.13841,1.129458,2024-01-20 22:59:23.808823,2024-01-20 17:59:23.808823,-0.39375928677570465,0.005627999999999966,-0.0015900000000002024,0.34698795180717024,-0.0005420000000002645,-0.000288000000000066,-0.334277861293696,-73.6609919762316,-68.98872600461982,-68.95020832875278,0.29990199435715426,-17.046296385546775,-20.744898343245527,-20.81242576145358
177.999,True,1.06549,1.099712,1.138479,1.129458,2024-01-20 22:59:24.800598,2024-01-20 17:59:24.800598,-0.3832199546485634,0.005489999999999995,-0.0015210000000001056,0.34698795180717024,-0.0005420000000002645,-0.000288000000000066,-0.32387785913727557,-72.83312743764465,-68.17180583523299,-68.13328815936595,0.3011018973198293,-17.046296385546775,-20.650645965527406,-20.718173383735458
178.999,True,1.065559,1.099781,1.13841,1.129321,2024-01-20 22:59:25.808498,2024-01-20 17:59:25.808498,-0.4006046863190566,0.00555899999999987,-0.0015900000000002024,0.24387527839651116,-0.0006790000000003182,-0.00021900000000019126,-0.357741142254548,-74.1986981103619,-70.83176672409475,-70.79324904822771,0.19668051392367406,-25.145796881954045,-28.8529456312954,-28.92047304950345
179.999,True,1.065421,1.099643,1.138479,1.129389,2024-01-20 22:59:26.800298,2024-01-20 17:59:26.800298,-0.3900000000000478,0.005420999999999898,-0.0015210000000001056,0.3688016528925305,-0.0006110000000003613,-0.00035700000000016274,-0.3270335801653415,-73.36570000000376,-68.41968772198757,-68.38117004612053,0.3220018357437649,-15.332830165291726,-19.00895580232726,-19.076483220535312
180.999,True,1.065628,1.099781,1.138341,1.129252,2024-01-20 22:59:27.808198,2024-01-20 17:59:27.808198,-0.41798941798944905,0.005627999999999966,-0.001659000000000077,0.22647362978288932,-0.000748000000000415,-0.00021900000000019126,-0.3777158109136092,-75.56426878307121,-72.400776947264,-72.36225927139697,0.1774127765303124,-26.51269638055404,-30.366426403543954,-30.433953821752006
181.999,True,1.065421,1.099712,1.13841,1.129114,2024-01-20 22:59:28.800048,2024-01-20 17:59:28.800048,-0.4150352388411195,0.005420999999999898,-0.0015900000000002024,0.24531516183982538,-0.0008860000000003865,-0.000288000000000066,-0.37174760415911456,-75.33221801096994,-71.93197430669845,-71.89345663083141,0.19646811540031953,-25.03269403748171,-28.8696295353049,-28.93715695351295
182.999,True,1.065628,1.09985,1.138479,1.129527,2024-01-20 22:59:29.807823,2024-01-20 17:59:29.807823,-0.3703433162893005,0.005627999999999966,-0.0015210000000001056,0.24077046548953115,-0.0004730000000003898,-0.0001500000000000945,-0.32838293142003233,-71.82166749452456,-68.52567926304354,-68.4871615871765,0.19704114859291585,-25.38967993579732,-28.824617778026454,-28.892145196234505
183.999,True,1.065421,1.099781,1.138479,1.129321,2024-01-20 22:59:30.799573,2024-01-20 17:59:30.799573,-0.3900000000000478,0.005420999999999898,-0.0015210000000001056,0.24387527839651116,-0.0006790000000003182,-0.00021900000000019126,-0.3472766498886765,-73.36570000000376,-70.00978084875554,-69.9712631728885,0.1978878574610932,-25.145796881954045,-28.758108796431127,-28.82563621463918
184.999,True,1.065353,1.099574,1.13841,1.129114,2024-01-20 22:59:31.807598,2024-01-20 17:59:31.807598,-0.4225352112676887,0.005352999999999941,-0.0015900000000002024,0.32469512195114314,-0.0008860000000003865,-0.00042600000000003746,-0.36628569821376666,-75.92134084507695,-71.50294159469138,-71.46442391882434,0.2744779957702685,-18.7973981707377,-22.741953432245406,-22.809480850453458
185.999,True,1.06549,1.099643,1.13841,1.129389,2024-01-20 22:59:32.799123,2024-01-20 17:59:32.799123,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.3688016528925305,-0.0006110000000003613,-0.00035700000000016274,-0.3444919955499824,-74.75543076923655,-69.79104625045112,-69.75252857458408,0.3199875665129927,-15.332830165291726,-19.167176650404418,-19.23470406861247
186.999,True,1.065421,1.09985,1.138134,1.129389,2024-01-20 22:59:33.807123,2024-01-20 17:59:33.807123,-0.5248945147680099,0.005420999999999898,-0.0018660000000001453,0.1971090670170889,-0.0006110000000003613,-0.0001500000000000945,-0.48796585606332765,-83.96166413502716,-81.0609179937744,-81.02240031790735,0.13606802624793884,-28.819282785807662,-33.614056538224396,-33.68158395643245
187.999,True,1.06549,1.099506,1.13841,1.129252,2024-01-20 22:59:34.815023,2024-01-20 17:59:34.815023,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.3977455716584795,-0.000748000000000415,-0.0004939999999999944,-0.33980192295314804,-74.75543076923655,-69.42264104796978,-69.38412337210274,0.3487432629752068,-13.05928534622643,-16.9084166932975,-16.97594411150555
188.999,True,1.065559,1.099506,1.138272,1.129252,2024-01-20 22:59:35.806798,2024-01-20 17:59:35.806798,-0.4510571652310914,0.00555899999999987,-0.0017280000000001738,0.3977455716584795,-0.000748000000000415,-0.0004939999999999944,-0.38259349707519635,-78.16174032890223,-72.78391919525667,-72.74540151938963,0.34380617394442464,-13.05928534622643,-17.29622503666544,-17.36375245487349
189.999,True,1.065559,1.099712,1.13841,1.129114,2024-01-20 22:59:36.814723,2024-01-20 17:59:36.814723,-0.4006046863190566,0.00555899999999987,-0.0015900000000002024,0.24531516183982538,-0.0008860000000003865,-0.000288000000000066,-0.3575078235413933,-74.1986981103619,-70.81343953917644,-70.7749218633094,0.1981110338049564,-25.03269403748171,-28.74057829462067,-28.80810571282872
190.999,True,1.065284,1.099643,1.13841,1.129321,2024-01-20 22:59:37.806473,2024-01-20 17:59:37.806473,-0.430427720628142,0.005283999999999844,-0.0015900000000002024,0.3445945945945917,-0.0006790000000003182,-0.00035700000000016274,-0.37084935805333036,-76.54129745534055,-71.8614170750891,-71.82289939922205,0.2933494999524291,-17.234294594594818,-21.25959677873669,-21.32712419694474
191.999,True,1.065421,1.099781,1.138341,1.129183,2024-01-20 22:59:38.814298,2024-01-20 17:59:38.814298,-0.4409888357257193,0.005420999999999898,-0.001659000000000077,0.21138996139004787,-0.0008170000000002897,-0.00021900000000019126,-0.4028553339737819,-77.37087304625524,-74.37548648364057,-74.33696880777353,0.15980871352375522,-27.69751853281174,-31.74922555270902,-31.816752970917072
192.999,True,1.065628,1.099643,1.138272,1.129389,2024-01-20 22:59:39.806148,2024-01-20 17:59:39.806148,-0.4430769230769912,0.005627999999999966,-0.0017280000000001738,0.3688016528925305,-0.0006110000000003613,-0.00035700000000016274,-0.37940882631920775,-77.53489230769766,-72.53376330737376,-72.49524563150672,0.31595902805145487,-15.332830165291726,-19.483618346558217,-19.551145764766268
193.999,True,1.065353,1.099712,1.138341,1.129114,2024-01-20 22:59:40.814023,2024-01-20 17:59:40.814023,-0.4491066594477905,0.005352999999999941,-0.001659000000000077,0.24531516183982538,-0.0008860000000003865,-0.000288000000000066,-0.4053686005853654,-78.00852809962394,-74.57290357598045,-74.5343859001134,0.19258908416425002,-25.03269403748171,-29.174327438898157,-29.24185485710621
194.999,True,1.065215,1.099712,1.138341,1.129183,2024-01-20 22:59:41.805898,2024-01-20 17:59:41.805898,-0.4665354330709019,0.00521499999999997,-0.001659000000000077,0.26063348416287174,-0.0008170000000002897,-0.000288000000000066,-0.42008478487195283,-79.37755826771935,-75.7288598516919,-75.69034217582485,0.2058235255602384,-23.82943981900642,-28.134762067243265,-28.202289485451317
195.999,True,1.065284,1.099712,1.138272,1.129321,2024-01-20 22:59:42.813648,2024-01-20 17:59:42.813648,-0.4859392575928948,0.005283999999999844,-0.0017280000000001738,0.2978283350568268,-0.0006790000000003182,-0.000288000000000066,-0.4332050371949085,-80.90172868392187,-76.75945567166006,-76.72093799579302,0.2405673729170012,-20.907784281286247,-25.40563285736955,-25.4731602755776
196.999,True,1.065421,1.099437,1.138272,1.129321,2024-01-20 22:59:43.805573,2024-01-20 17:59:43.805573,-0.4679122664501226,0.005420999999999898,-0.0017280000000001738,0.4533011272140947,-0.0006790000000003182,-0.0005630000000000912,-0.3902235516338801,-79.48570852965712,-73.38325998084129,-73.34474230497425,0.39708149844847496,-8.695396457332857,-13.111448296872288,-13.17897571508034
197.999,True,1.06549,1.099781,1.138479,1.129458,2024-01-20 22:59:44.813423,2024-01-20 17:59:44.813423,-0.3832199546485634,0.005489999999999995,-0.0015210000000001056,0.28777923784501985,-0.0005420000000002645,-0.00021900000000019126,-0.3334720391477024,-72.83312743764465,-68.92542867505202,-68.88691099918498,0.24227821762457472,-21.697140867273685,-25.271246005589653,-25.338773423797704
198.999,True,1.065559,1.099643,1.138547,1.129183,2024-01-20 22:59:45.805098,2024-01-20 17:59:45.805098,-0.3538723818802356,0.00555899999999987,-0.0014530000000001486,0.30408858603068584,-0.0008170000000002897,-0.00035700000000016274,-0.3018696745113666,-70.52787559669251,-66.44306293286785,-66.4045452570008,0.26182272727866346,-20.41604156728962,-23.73602477226098,-23.80355219046903
199.999,True,1.065421,1.099712,1.13841,1.129183,2024-01-20 22:59:46.812998,2024-01-20 17:59:46.812998,-0.4150352388411195,0.005420999999999898,-0.0015900000000002024,0.26063348416287174,-0.0008170000000002897,-0.000288000000000066,-0.36926542320988814,-75.33221801096994,-71.73699899313672,-71.69848131726968,0.2116868226732991,-23.82943981900642,-27.67420007901235,-27.741727497220403
200.999,True,1.065421,1.099574,1.138203,1.129252,2024-01-20 22:59:47.804848,2024-01-20 17:59:47.804848,-0.49586092715235186,0.005420999999999898,-0.0017970000000000486,0.3628620102213571,-0.000748000000000415,-0.00042600000000003746,-0.43245748555912905,-81.68107582781722,-76.70073549066959,-76.66221781480255,0.30404855201259234,-15.799389097112394,-20.419186239410866,-20.486713657618917
201.999,True,1.065421,1.099643,1.138479,1.129183,2024-01-20 22:59:48.812648,2024-01-20 17:59:48.812648,-0.3900000000000478,0.005420999999999898,-0.0015210000000001056,0.30408858603068584,-0.0008170000000002897,-0.00035700000000016274,-0.33751968551963485,-73.36570000000376,-69.24337129756732,-69.20485362170028,0.25770959795572285,-20.41604156728962,-24.059111080577964,-24.126638498786015
202.999,True,1.06549,1.099574,1.138272,1.129045,2024-01-20 22:59:49.804323,2024-01-20 17:59:49.804323,-0.4593301435407379,0.005489999999999995,-0.0017280000000001738,0.30847212165093796,-0.0009550000000002612,-0.00042600000000003746,-0.4052229764508114,-78.81158277512498,-74.56146480021124,-74.5229471243442,0.2541713906017289,-20.07171484431882,-24.33703726823419,-24.404564686442242
203.999,True,1.065421,1.099712,1.138341,1.129252,2024-01-20 22:59:50.812148,2024-01-20 17:59:50.812148,-0.4409888357257193,0.005420999999999898,-0.001659000000000077,0.2779922779922126,-0.000748000000000415,-0.000288000000000066,-0.39206309459156713,-77.37087304625524,-73.52775608016759,-73.48923840430055,0.22597791526105607,-22.465906563711695,-26.55163475624404,-26.619162174452093
204.999,True,1.06549,1.099643,1.138341,1.129114,2024-01-20 22:59:51.804273,2024-01-20 17:59:51.804273,-0.4330462020360513,0.005489999999999995,-0.001659000000000077,0.28720836685438855,-0.0008860000000003865,-0.00035700000000016274,-0.3827320874800496,-76.74697916993183,-72.7948054715579,-72.75628779569085,0.23603834074293004,-21.741982783587773,-25.761388334642838,-25.82891575285089
205.999,True,1.065353,1.099712,1.138547,1.128976,2024-01-20 22:59:52.812123,2024-01-20 17:59:52.812123,-0.3725641025641605,0.005352999999999941,-0.0014530000000001486,0.21951219512193057,-0.001024000000000358,-0.000288000000000066,-0.3340190490307047,-71.99611025641481,-68.96839630136185,-68.92987862549481,0.17566828424012298,-27.05951707317235,-30.503456272938333,-30.570983691146385
206.999,True,1.065559,1.09985,1.138272,1.129045,2024-01-20 22:59:53.803948,2024-01-20 17:59:53.803948,-0.4510571652310914,0.00555899999999987,-0.0017280000000001738,0.13574660633488345,-0.0009550000000002612,-0.0001500000000000945,-0.4250478094162318,-78.16174032890223,-76.118705429645,-76.08018775377796,0.08351098789232793,-33.6393040723949,-37.742411901057636,-37.80993931926569
207.999,True,1.065353,1.099781,1.13841,1.129321,2024-01-20 22:59:54.811798,2024-01-20 17:59:54.811798,-0.4225352112676887,0.005352999999999941,-0.0015900000000002024,0.24387527839651116,-0.0006790000000003182,-0.00021900000000019126,-0.37938174566335925,-75.92134084507695,-72.53163612185686,-72.49311844598982,0.19418372365827227,-25.145796881954045,-29.049068506642705,-29.116595924850756
208.999,True,1.065628,1.099781,1.138134,1.129252,2024-01-20 22:59:55.803523,2024-01-20 17:59:55.803523,-0.49601275917071613,0.005627999999999966,-0.0018660000000001453,0.22647362978288932,-0.000748000000000415,-0.00021900000000019126,-0.4547076835244599,-81.69300223285975,-78.44848854084633,-78.40997086497929,0.16852981913682516,-26.51269638055404,-31.064182706802377,-31.13171012501043
209.999,True,1.065353,1.099712,1.138203,1.129252,2024-01-20 22:59:56.811373,2024-01-20 17:59:56.811373,-0.5053430821147645,0.005352999999999941,-0.0017970000000000486,0.2779922779922126,-0.000748000000000415,-0.000288000000000066,-0.4555665778433492,-82.42589910011476,-78.51595468959508,-78.47743701372804,0.21865118430966327,-22.465906563711695,-27.127149472475946,-27.194676890683997
210.999,True,1.065284,1.099712,1.138272,1.129252,2024-01-20 22:59:57.803248,2024-01-20 17:59:57.803248,-0.4859392575928948,0.005283999999999844,-0.0017280000000001738,0.2779922779922126,-0.000748000000000415,-0.000288000000000066,-0.4364192718816586,-80.90172868392187,-77.01193380630428,-76.97341613043724,0.22086030973147813,-22.465906563711695,-26.953622670592388,-27.02115008880044
211.999,True,1.06549,1.099643,1.138341,1.129183,2024-01-20 22:59:58.811073,2024-01-20 17:59:58.811073,-0.4330462020360513,0.005489999999999995,-0.001659000000000077,0.30408858603068584,-0.0008170000000002897,-0.00035700000000016274,-0.3799968167647224,-76.74697916993183,-72.57994995686894,-72.5414322810019,0.2528087878539238,-20.41604156728962,-24.44406971407428,-24.511597132282333
212.999,True,1.065353,1.099574,1.138479,1.129114,2024-01-20 22:59:59.802973,2024-01-20 17:59:59.802973,-0.3969206680584997,0.005352999999999941,-0.0015210000000001056,0.32469512195114314,-0.0008860000000003865,-0.00042600000000003746,-0.3410097792658031,-73.90931847599515,-69.51751816132884,-69.4790004854618,0.2773942115146346,-18.7973981707377,-22.512884685525446,-22.580412103733497
213.999,True,1.065284,1.099643,1.13841,1.129114,2024-01-20 23:00:00.810748,2024-01-20 18:00:00.810748,-0.430427720628142,0.005283999999999844,-0.0015900000000002024,0.28720836685438855,-0.0008860000000003865,-0.00035700000000016274,-0.3801482223963529,-76.54129745534055,-72.59184286923352,-72.55332519336648,0.2363364548512205,-21.741982783587773,-25.737971471436623,-25.805498889644674
214.999,True,1.065353,1.099712,1.138341,1.129389,2024-01-20 23:00:01.802598,2024-01-20 18:00:01.802598,-0.4491066594477905,0.005352999999999941,-0.001659000000000077,0.3203559510566508,-0.0006110000000003613,-0.000288000000000066,-0.39320899110067103,-78.00852809962394,-73.61776625095771,-73.57924857509067,0.26714188312879844,-19.138240044500073,-23.31820508023288,-23.38573249844093
215.999,True,1.06549,1.099574,1.13841,1.129252,2024-01-20 23:00:02.810473,2024-01-20 18:00:02.810473,-0.4076923076923813,0.005489999999999995,-0.0015900000000002024,0.3628620102213571,-0.000748000000000415,-0.00042600000000003746,-0.34545445524841933,-74.75543076923655,-69.86664745976334,-69.8281297838963,0.31408654933811,-15.799389097112394,-19.630701549491455,-19.698228967699507
